4687124000148;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284; ;SETOR 02;BURITIS;RO;DIESEL S500;3,86;04/09/2018 11:47
4687124000148;AUTO POSTO BURITIS;AVENIDA AIRTON SENA,1284; ;SETOR 02;BURITIS;RO;DIESEL S10;3,96;04/09/2018 11:47
4687124000229;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810; ;SETOR 1;BURITIS;RO;GASOLINA C COMUM;4,95;04/09/2018 11:53
4687124000229;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810; ;SETOR 1;BURITIS;RO;ETANOL;4,15;21/08/2018 16:44
4687124000229;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810; ;SETOR 1;BURITIS;RO;DIESEL S500;3,86;04/09/2018 11:53
4687124000229;AUTO POSTO MODELO;AVENIDA PORTO VELHO,810; ;SETOR 1;BURITIS;RO;DIESEL S10;3,96;04/09/2018 11:53
4785105000154;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25; ;PQ. VALENCA;CAMPINAS;SP;GASOLINA C COMUM;4,499;11/09/2018 11:19
4785105000154;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25; ;PQ. VALENCA;CAMPINAS;SP;ETANOL;2,699;11/09/2018 11:19
4785105000154;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25; ;PQ. VALENCA;CAMPINAS;SP;DIESEL S500;3,699;11/09/2018 11:19
4785105000154;VALENCA AUTO SERVICE LTDA.;RUA MARIA LUCIA DE CASTRO,25; ;PQ. VALENCA;CAMPINAS;SP;DIESEL S10;3,799;11/09/2018 11:19
4816108000108;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;GASOLINA C COMUM;4,999;14/11/2018 10:46
4816108000108;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;ETANOL;3,699;14/11/2018 10:46
4816108000108;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;DIESEL S10;3,795;07/11/2018 08:58
4816108000108;POSTO PALACIO GUANABARA LTDA;RUA PINHEIRO MACHADO,83;83/FUNDOS;LARANJEIRAS;RIO DE JANEIRO;RJ;GNV;3,099;21/11/2018 09:07
4825319000107;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;GASOLINA C COMUM;3,779;14/08/2018 12:52
4825319000107;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;ETANOL;3,099;14/08/2018 12:52
4825319000107;POSTO AUTOCAR;RUA EMILIA DOS SANTOS,47;ESQ RUA INDAIAL;SAO JOAO;ITAJAI;SC;DIESEL S10;3,398;14/08/2018 12:52
4878675000199;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377; ;BELA VISTA;POUSO ALEGRE;MG;GASOLINA C COMUM;5,094;01/10/2018 17:10
4878675000199;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377; ;BELA VISTA;POUSO ALEGRE;MG;ETANOL;3,096;01/10/2018 17:10
4878675000199;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377; ;BELA VISTA;POUSO ALEGRE;MG;DIESEL S500;3,79;01/10/2018 17:10
4878675000199;AUTO POSTO SAO CRISTOVAO;AVENIDA PREFEITO OLAVO GOMES DE OLIVEIRA,5377; ;BELA VISTA;POUSO ALEGRE;MG;DIESEL S10;3,85;01/10/2018 17:10
4982983000160;POSTO 10;AVENIDA PORTO CARREIRO,1566; ;AEROPORTO;CORUMBA;MS;GASOLINA C COMUM;4,72;03/11/2018 10:44
4982983000160;POSTO 10;AVENIDA PORTO CARREIRO,1566; ;AEROPORTO;CORUMBA;MS;ETANOL;3,59;03/11/2018 10:44
4982983000160;POSTO 10;AVENIDA PORTO CARREIRO,1566; ;AEROPORTO;CORUMBA;MS;DIESEL S500;3,85;03/11/2018 10:44
4982983000160;POSTO 10;AVENIDA PORTO CARREIRO,1566; ;AEROPORTO;CORUMBA;MS;DIESEL S10;3,89;03/11/2018 10:44
5037623000152;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;GASOLINA C COMUM;4,499;14/11/2018 10:35
5037623000152;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;ETANOL;3,399;14/11/2018 10:35
5037623000152;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;DIESEL S500;3,399;14/11/2018 10:35
5037623000152;AUTO POSTO TIO SAM LTDA;RODOVIA BR 163,S/N;KM 20,5;ZONA RURAL;MUNDO NOVO;MS;DIESEL S10;3,459;14/11/2018 10:35
5357865000123;BAIRRO NOVO AUTO POSTO LTDA;RODOVIA BR-364,S/N;KM: 720;AEROCLUBE;PORTO VELHO;RO;GASOLINA C COMUM;4,429;26/07/2018 15:47
5357865000123;BAIRRO NOVO AUTO POSTO LTDA;RODOVIA BR-364,S/N;KM: 720;AEROCLUBE;PORTO VELHO;RO;DIESEL S10;3,556;26/07/2018 15:47
5374546000126;POSTO TITAN;ESTRADA L,S/N;SITIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;GASOLINA C COMUM;5,09;04/07/2018 13:01
5374546000126;POSTO TITAN;ESTRADA L,S/N;SITIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;ETANOL;3,59;04/07/2018 13:01
5374546000126;POSTO TITAN;ESTRADA L,S/N;SITIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;DIESEL S500;3,59;04/07/2018 13:01
5374546000126;POSTO TITAN;ESTRADA L,S/N;SITIO DA SERRA;NOVO CAVALEIROS;MACAE;RJ;DIESEL S10;3,65;04/07/2018 13:01
5593306000112;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871; ;CENTRO;MACHADINHO D'OESTE;RO;GASOLINA C COMUM;4,8;04/07/2018 17:35
5593306000112;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871; ;CENTRO;MACHADINHO D'OESTE;RO;ETANOL;4,43;04/07/2018 17:35
5593306000112;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871; ;CENTRO;MACHADINHO D'OESTE;RO;DIESEL S500;3,78;04/07/2018 17:35
5593306000112;AUTO POSTO JOWAL;RODOVIA MC-03, ESQUINA COM AV. TANCREDO NEVES,2871; ;CENTRO;MACHADINHO D'OESTE;RO;DIESEL S10;3,86;04/07/2018 17:35
5675515000105;POSTO CENTRO SUL;RUA JOAO GUALBERTO,237; ;CENTRO;PALMAS;PR;GASOLINA C COMUM;4,56;16/07/2018 11:13
5675515000105;POSTO CENTRO SUL;RUA JOAO GUALBERTO,237; ;CENTRO;PALMAS;PR;ETANOL;3,18;16/07/2018 11:13
5675515000105;POSTO CENTRO SUL;RUA JOAO GUALBERTO,237; ;CENTRO;PALMAS;PR;DIESEL S10;3,35;16/07/2018 11:13
5843222000190;POSTO BARREIRINHAS;RUA LAURO SODRE,520; ;SAO JOSE;TUCURUI;PA;GASOLINA C COMUM;5,17;08/10/2018 17:13
5843222000190;POSTO BARREIRINHAS;RUA LAURO SODRE,520; ;SAO JOSE;TUCURUI;PA;DIESEL S10;4,16;08/10/2018 17:13
6039710000101;L V L COMERCIO DE COMBUSTIVEIS LTDA.;RODOVIA ESTADUAL RS 122,S/N;KM 23;BELA VISTA;BOM PRINCIPIO;RS;GASOLINA C COMUM;4,399;22/08/2018 18:28
6039710000101;L V L COMERCIO DE COMBUSTIVEIS LTDA.;RODOVIA ESTADUAL RS 122,S/N;KM 23;BELA VISTA;BOM PRINCIPIO;RS;DIESEL S500;3,099;22/08/2018 18:28
6039710000101;L V L COMERCIO DE COMBUSTIVEIS LTDA.;RODOVIA ESTADUAL RS 122,S/N;KM 23;BELA VISTA;BOM PRINCIPIO;RS;DIESEL S10;3,149;22/08/2018 18:28
6050724000126;AUTO POSTO VILA RICA;RODOVIA BR-020 KM 87,SN; ;VILA BOA;VILA BOA;GO;GASOLINA C COMUM;4,999;03/10/2018 20:16
6050724000126;AUTO POSTO VILA RICA;RODOVIA BR-020 KM 87,SN; ;VILA BOA;VILA BOA;GO;ETANOL;2,999;03/10/2018 19:13
6050724000126;AUTO POSTO VILA RICA;RODOVIA BR-020 KM 87,SN; ;VILA BOA;VILA BOA;GO;DIESEL S500;3,849;03/10/2018 19:13
6269773000154;REVENDEDORA SOPETRO LTDA;AVENIDA BEIRA MAR,170; ;CENTRO;SAO LUIS;MA;GASOLINA C COMUM;4,699;09/10/2018 18:22
6269773000154;REVENDEDORA SOPETRO LTDA;AVENIDA BEIRA MAR,170; ;CENTRO;SAO LUIS;MA;DIESEL S10;3,899;09/10/2018 18:22
6294288000130;POSTO KATIA LOCATELLI;AVENIDA COSTA E SILVA,14; ;JARDIM AMERICA;CAMPO GRANDE;MS;GASOLINA C COMUM;4,097;28/11/2018 17:08
6294288000130;POSTO KATIA LOCATELLI;AVENIDA COSTA E SILVA,14; ;JARDIM AMERICA;CAMPO GRANDE;MS;ETANOL;3,297;16/10/2018 15:43
6294288000130;POSTO KATIA LOCATELLI;AVENIDA COSTA E SILVA,14; ;JARDIM AMERICA;CAMPO GRANDE;MS;DIESEL S500;3,657;14/11/2018 09:03
6294288000130;POSTO KATIA LOCATELLI;AVENIDA COSTA E SILVA,14; ;JARDIM AMERICA;CAMPO GRANDE;MS;DIESEL S10;3,697;14/11/2018 09:03
6303970000142;AUTO POSTO PONTE METALICA;PRACA MARTINS AFONSO,78; ;CENTRO;GUARATINGUETA;SP;GASOLINA C COMUM;4,299;17/11/2018 14:19
6303970000142;AUTO POSTO PONTE METALICA;PRACA MARTINS AFONSO,78; ;CENTRO;GUARATINGUETA;SP;ETANOL;2,899;22/10/2018 09:53
6303970000142;AUTO POSTO PONTE METALICA;PRACA MARTINS AFONSO,78; ;CENTRO;GUARATINGUETA;SP;DIESEL S10;3,775;22/10/2018 09:53
6341746000145;POSTO PALMEIRA;RODOVIA CUIABA/SANTAREM,S/N;KM 1347;BELA V. DO CARACOL;TRAIRAO;PA;GASOLINA C COMUM;4,77;05/09/2018 19:07
6341746000145;POSTO PALMEIRA;RODOVIA CUIABA/SANTAREM,S/N;KM 1347;BELA V. DO CARACOL;TRAIRAO;PA;DIESEL S500;3,74;05/09/2018 19:07
6341746000145;POSTO PALMEIRA;RODOVIA CUIABA/SANTAREM,S/N;KM 1347;BELA V. DO CARACOL;TRAIRAO;PA;DIESEL S10;3,8;05/09/2018 19:07
7135119000110;BIOPOSTO CAMPECHE; SERVIDAO TEODORO EUGENIO DA SILVA,47; ;CAMPECHE;FLORIANOPOLIS;SC;GASOLINA C COMUM;3,899;28/11/2018 07:39
7135119000110;BIOPOSTO CAMPECHE; SERVIDAO TEODORO EUGENIO DA SILVA,47; ;CAMPECHE;FLORIANOPOLIS;SC;ETANOL;3,599;12/11/2018 12:04
7135119000110;BIOPOSTO CAMPECHE; SERVIDAO TEODORO EUGENIO DA SILVA,47; ;CAMPECHE;FLORIANOPOLIS;SC;DIESEL S10;3,699;12/11/2018 12:04
7157563000137;POSTO SAMUEL;AVENIDA SANTOS DUMONT,S/N; ;TIRIRICAL;SAO LUIS;MA;GASOLINA C COMUM;4,06;29/11/2018 17:03
7157563000137;POSTO SAMUEL;AVENIDA SANTOS DUMONT,S/N; ;TIRIRICAL;SAO LUIS;MA;DIESEL S500;3,46;22/11/2018 12:06
7157563000137;POSTO SAMUEL;AVENIDA SANTOS DUMONT,S/N; ;TIRIRICAL;SAO LUIS;MA;DIESEL S10;3,6;22/11/2018 12:06
7198313000145;CLODOMIRO BATHKE E CIA.LTDA;RUA GUILHERME BATHKE,241; ;CENTRO;BALSA NOVA;PR;GASOLINA C COMUM;4,59;13/10/2018 15:25
7198313000145;CLODOMIRO BATHKE E CIA.LTDA;RUA GUILHERME BATHKE,241; ;CENTRO;BALSA NOVA;PR;ETANOL;3,23;13/10/2018 15:25
7198313000145;CLODOMIRO BATHKE E CIA.LTDA;RUA GUILHERME BATHKE,241; ;CENTRO;BALSA NOVA;PR;DIESEL S10;3,62;13/10/2018 15:25
7291814000171;POSTO NOVA QUEIMADOS LTDA;RUA VEREADOR MARINHO  HEMETERIO OLIVEIRA,1201; ;CENTRO;QUEIMADOS;RJ;GASOLINA C COMUM;4,899;27/07/2018 17:29
7291814000171;POSTO NOVA QUEIMADOS LTDA;RUA VEREADOR MARINHO  HEMETERIO OLIVEIRA,1201; ;CENTRO;QUEIMADOS;RJ;ETANOL;3,299;27/07/2018 17:29
7291814000171;POSTO NOVA QUEIMADOS LTDA;RUA VEREADOR MARINHO  HEMETERIO OLIVEIRA,1201; ;CENTRO;QUEIMADOS;RJ;GNV;2,588;27/07/2018 17:29
7291814000171;POSTO NOVA QUEIMADOS LTDA;RUA VEREADOR MARINHO  HEMETERIO OLIVEIRA,1201; ;CENTRO;QUEIMADOS;RJ;DIESEL S10;3,489;27/07/2018 17:29
7298624000186;POSTO PANTANAL;RUA PROJETADA,S/N;BR 262 LADO DIREITO;PORTAL DO PANTANAL;MIRANDA;MS;DIESEL S500;3,68;27/06/2018 10:29
7298624000186;POSTO PANTANAL;RUA PROJETADA,S/N;BR 262 LADO DIREITO;PORTAL DO PANTANAL;MIRANDA;MS;DIESEL S10;3,78;27/06/2018 10:29
7482075000103;COLOSSAL BATEL;ALAMEDA DR. CARLOS DE CARVALHO,1830; ;BATEL;CURITIBA;PR;GASOLINA C COMUM;4,199;19/11/2018 15:39
7482075000103;COLOSSAL BATEL;ALAMEDA DR. CARLOS DE CARVALHO,1830; ;BATEL;CURITIBA;PR;ETANOL;2,899;19/11/2018 15:39
7482075000103;COLOSSAL BATEL;ALAMEDA DR. CARLOS DE CARVALHO,1830; ;BATEL;CURITIBA;PR;DIESEL S10;3,499;19/11/2018 15:39
7536636000100;POSTO DO JOCA;AVENIDA BRASIL,804; ;SIMOES LOPES;PELOTAS;RS;GASOLINA C COMUM;4,799;24/11/2018 21:06
7536636000100;POSTO DO JOCA;AVENIDA BRASIL,804; ;SIMOES LOPES;PELOTAS;RS;DIESEL S500;3,859;24/11/2018 21:07
7536636000100;POSTO DO JOCA;AVENIDA BRASIL,804; ;SIMOES LOPES;PELOTAS;RS;DIESEL S10;3,959;24/11/2018 21:07
7605515000164;POSTO SAO RAIMUNDO;RODOVIA CE 040,S/N;KM 52;MATAQUIRI;CASCAVEL;CE;GASOLINA C COMUM;4,69;24/10/2018 09:15
7605515000164;POSTO SAO RAIMUNDO;RODOVIA CE 040,S/N;KM 52;MATAQUIRI;CASCAVEL;CE;ETANOL;3,56;04/09/2018 09:56
7605515000164;POSTO SAO RAIMUNDO;RODOVIA CE 040,S/N;KM 52;MATAQUIRI;CASCAVEL;CE;DIESEL S10;3,96;05/10/2018 08:19
7605515000245;POSTO SAO RAIMUNDO 2;AVENIDA CHANLECER EDSON QUEIROZ,3376; ;RIO NOVO;CASCAVEL;CE;GASOLINA C COMUM;4,72;24/10/2018 09:17
7605515000245;POSTO SAO RAIMUNDO 2;AVENIDA CHANLECER EDSON QUEIROZ,3376; ;RIO NOVO;CASCAVEL;CE;ETANOL;3,59;21/09/2018 13:15
7605515000245;POSTO SAO RAIMUNDO 2;AVENIDA CHANLECER EDSON QUEIROZ,3376; ;RIO NOVO;CASCAVEL;CE;DIESEL S10;3,98;05/10/2018 15:15
7840472000100;AUTO POSTO SANTA RITA;AVENIDA BAHIA,625;QUADRA234                 LOTE  10 E 11;CENTRO;PONTALINA;GO;GASOLINA C COMUM;4,859;05/09/2018 19:21
7840472000100;AUTO POSTO SANTA RITA;AVENIDA BAHIA,625;QUADRA234                 LOTE  10 E 11;CENTRO;PONTALINA;GO;ETANOL;2,999;18/07/2018 17:26
7840472000100;AUTO POSTO SANTA RITA;AVENIDA BAHIA,625;QUADRA234                 LOTE  10 E 11;CENTRO;PONTALINA;GO;DIESEL S500;3,899;05/09/2018 19:21
7840472000100;AUTO POSTO SANTA RITA;AVENIDA BAHIA,625;QUADRA234                 LOTE  10 E 11;CENTRO;PONTALINA;GO;DIESEL S10;3,999;05/09/2018 19:21
7928956000105;POSTO ARIQUEMES;AVENIDA CAPITAO SILVIO ESQUINA COM RUA PERIMETRAL LESTE,5303; ;SETOR 02;ARIQUEMES;RO;GASOLINA C COMUM;4,59;05/07/2018 18:41
7928956000105;POSTO ARIQUEMES;AVENIDA CAPITAO SILVIO ESQUINA COM RUA PERIMETRAL LESTE,5303; ;SETOR 02;ARIQUEMES;RO;DIESEL S500;3,52;05/07/2018 18:41
7928956000105;POSTO ARIQUEMES;AVENIDA CAPITAO SILVIO ESQUINA COM RUA PERIMETRAL LESTE,5303; ;SETOR 02;ARIQUEMES;RO;DIESEL S10;3,65;05/07/2018 18:41
8355825000130;POSTO DE COMBUSTIVEIS 214 SUL;SETOR SHC/SUL SQ 214 BLOCO A PAG - LOJA DE CONV. 20,S/N; ;ASA SUL;BRASILIA;DF;GASOLINA C COMUM;4,39;26/06/2018 10:59
8355825000130;POSTO DE COMBUSTIVEIS 214 SUL;SETOR SHC/SUL SQ 214 BLOCO A PAG - LOJA DE CONV. 20,S/N; ;ASA SUL;BRASILIA;DF;ETANOL;3,38;26/06/2018 10:59
8355825000130;POSTO DE COMBUSTIVEIS 214 SUL;SETOR SHC/SUL SQ 214 BLOCO A PAG - LOJA DE CONV. 20,S/N; ;ASA SUL;BRASILIA;DF;GNV;1;26/06/2018 10:59
8355825000130;POSTO DE COMBUSTIVEIS 214 SUL;SETOR SHC/SUL SQ 214 BLOCO A PAG - LOJA DE CONV. 20,S/N; ;ASA SUL;BRASILIA;DF;DIESEL S500;1;26/06/2018 10:59
8355825000130;POSTO DE COMBUSTIVEIS 214 SUL;SETOR SHC/SUL SQ 214 BLOCO A PAG - LOJA DE CONV. 20,S/N; ;ASA SUL;BRASILIA;DF;DIESEL S10;4,799;26/06/2018 10:59
8450385000109;COMERCIO DE PRODUTOS MAIS LTDA;AVENIDA 25 DE AGOSTO,7540; ;CIDADE ALTA;ROLIM DE MOURA;RO;GASOLINA C COMUM;4,74;12/07/2018 19:45
8450385000109;COMERCIO DE PRODUTOS MAIS LTDA;AVENIDA 25 DE AGOSTO,7540; ;CIDADE ALTA;ROLIM DE MOURA;RO;DIESEL S500;3,61;12/07/2018 19:45
8450385000109;COMERCIO DE PRODUTOS MAIS LTDA;AVENIDA 25 DE AGOSTO,7540; ;CIDADE ALTA;ROLIM DE MOURA;RO;DIESEL S10;3,69;12/07/2018 19:45
8605136000137;POSTO R7;AVENIDA PARQUE NACIONAL DAS EMAS,S/N;QUADRA 88 LOTES 13/18;BOA VISTA;MINEIROS;GO;GASOLINA C COMUM;5;28/11/2018 20:02
8605136000137;POSTO R7;AVENIDA PARQUE NACIONAL DAS EMAS,S/N;QUADRA 88 LOTES 13/18;BOA VISTA;MINEIROS;GO;ETANOL;3,3;28/11/2018 20:02
8605136000137;POSTO R7;AVENIDA PARQUE NACIONAL DAS EMAS,S/N;QUADRA 88 LOTES 13/18;BOA VISTA;MINEIROS;GO;DIESEL S500;3,83;05/11/2018 11:05
8605136000137;POSTO R7;AVENIDA PARQUE NACIONAL DAS EMAS,S/N;QUADRA 88 LOTES 13/18;BOA VISTA;MINEIROS;GO;DIESEL S10;3,92;05/11/2018 11:05
8742289000126;POSTO MANOELAO;AVENIDA JOAO PESSOA,4963; ;CENTRO;ROLIM DE MOURA;RO;GASOLINA C COMUM;4,69;18/07/2018 09:47
8742289000126;POSTO MANOELAO;AVENIDA JOAO PESSOA,4963; ;CENTRO;ROLIM DE MOURA;RO;DIESEL S500;3,58;18/07/2018 09:47
8742289000126;POSTO MANOELAO;AVENIDA JOAO PESSOA,4963; ;CENTRO;ROLIM DE MOURA;RO;DIESEL S10;3,68;18/07/2018 09:47
8754803000143;POSTO SEM NOME;RODOVIA BR 304,680; ;FAZENDA PIATO;MACAIBA;RN;GASOLINA C COMUM;4,379;12/07/2018 10:31
8754803000143;POSTO SEM NOME;RODOVIA BR 304,680; ;FAZENDA PIATO;MACAIBA;RN;ETANOL;3,599;12/07/2018 10:31
8754803000143;POSTO SEM NOME;RODOVIA BR 304,680; ;FAZENDA PIATO;MACAIBA;RN;DIESEL S500;3,379;12/07/2018 10:31
8754803000143;POSTO SEM NOME;RODOVIA BR 304,680; ;FAZENDA PIATO;MACAIBA;RN;DIESEL S10;3,479;12/07/2018 10:31
8963963000100;POSTO DE GASOLINA 6 DE MAIO LTDA - ME;AVENIDA DR MANUEL TELES,474; ;CENTRO;DUQUE DE CAXIAS;RJ;GASOLINA C COMUM;4,999;13/07/2018 14:28
8963963000100;POSTO DE GASOLINA 6 DE MAIO LTDA - ME;AVENIDA DR MANUEL TELES,474; ;CENTRO;DUQUE DE CAXIAS;RJ;ETANOL;3,499;13/07/2018 14:28
8963963000100;POSTO DE GASOLINA 6 DE MAIO LTDA - ME;AVENIDA DR MANUEL TELES,474; ;CENTRO;DUQUE DE CAXIAS;RJ;DIESEL S10;3,499;13/07/2018 14:28
9164791000321;POSTO APOLO VI;AVENIDA FLORES DA CUNHA,2097; ;VILA CACHOEIRINHA;CACHOEIRINHA;RS;GASOLINA C COMUM;4,899;24/09/2018 15:51
9164791000321;POSTO APOLO VI;AVENIDA FLORES DA CUNHA,2097; ;VILA CACHOEIRINHA;CACHOEIRINHA;RS;ETANOL;3,999;24/09/2018 15:51
9164791000321;POSTO APOLO VI;AVENIDA FLORES DA CUNHA,2097; ;VILA CACHOEIRINHA;CACHOEIRINHA;RS;DIESEL S500;3,599;24/09/2018 15:51
9164791000321;POSTO APOLO VI;AVENIDA FLORES DA CUNHA,2097; ;VILA CACHOEIRINHA;CACHOEIRINHA;RS;DIESEL S10;3,699;24/09/2018 15:51
9217206000142;AUTO POSTO PREMIUM;AVENIDA JOSE DE BRITO SOARES,1101; ;ANHANGUERA;ARAGUAINA;TO;GASOLINA C COMUM;4,79;21/06/2018 16:57
9217206000142;AUTO POSTO PREMIUM;AVENIDA JOSE DE BRITO SOARES,1101; ;ANHANGUERA;ARAGUAINA;TO;DIESEL S500;3,399;21/06/2018 16:54
9217206000142;AUTO POSTO PREMIUM;AVENIDA JOSE DE BRITO SOARES,1101; ;ANHANGUERA;ARAGUAINA;TO;DIESEL S10;3,499;21/06/2018 16:54
9296287000113;AUTO POSTO MONTANA;AVENIDA GONCALVES DIAS,3040; ;JARDIM AEROPORTO;OURO PRETO DO OESTE;RO;GASOLINA C COMUM;4,72;28/11/2018 09:49
9296287000113;AUTO POSTO MONTANA;AVENIDA GONCALVES DIAS,3040; ;JARDIM AEROPORTO;OURO PRETO DO OESTE;RO;ETANOL;4,1;28/11/2018 09:49
9296287000113;AUTO POSTO MONTANA;AVENIDA GONCALVES DIAS,3040; ;JARDIM AEROPORTO;OURO PRETO DO OESTE;RO;DIESEL S500;3,83;28/11/2018 09:49
9299516000153;AUTO POSTO AGNELO;AVENIDA ACM,544;CASA;CENTRO;CICERO DANTAS;BA;GASOLINA C COMUM;4,8;06/10/2018 10:07
9299516000153;AUTO POSTO AGNELO;AVENIDA ACM,544;CASA;CENTRO;CICERO DANTAS;BA;ETANOL;3,7;18/07/2018 10:45
9299516000153;AUTO POSTO AGNELO;AVENIDA ACM,544;CASA;CENTRO;CICERO DANTAS;BA;DIESEL S10;3,9;06/10/2018 10:07
9366602000131;AUTO POSTO GIGI;RUA PEDRO RODRIGUES,925; ;CENTRO;ITAPORA;MS;GASOLINA C COMUM;4,519;27/11/2018 18:05
9366602000131;AUTO POSTO GIGI;RUA PEDRO RODRIGUES,925; ;CENTRO;ITAPORA;MS;ETANOL;3,599;16/10/2018 09:41
9366602000131;AUTO POSTO GIGI;RUA PEDRO RODRIGUES,925; ;CENTRO;ITAPORA;MS;DIESEL S500;3,929;03/11/2018 11:22
9366602000131;AUTO POSTO GIGI;RUA PEDRO RODRIGUES,925; ;CENTRO;ITAPORA;MS;DIESEL S10;4,029;03/11/2018 11:22
9573325000138;RR AUTO SERVICE LTDA;AVENIDA RUY RODRIGUES,3871; ;PARQUE UNIVERSITARIO DE VIRACOPOS;CAMPINAS;SP;GASOLINA C COMUM;4,499;11/09/2018 11:24
9573325000138;RR AUTO SERVICE LTDA;AVENIDA RUY RODRIGUES,3871; ;PARQUE UNIVERSITARIO DE VIRACOPOS;CAMPINAS;SP;ETANOL;2,699;11/09/2018 11:24
9573325000138;RR AUTO SERVICE LTDA;AVENIDA RUY RODRIGUES,3871; ;PARQUE UNIVERSITARIO DE VIRACOPOS;CAMPINAS;SP;DIESEL S500;3,699;11/09/2018 11:24
9573325000138;RR AUTO SERVICE LTDA;AVENIDA RUY RODRIGUES,3871; ;PARQUE UNIVERSITARIO DE VIRACOPOS;CAMPINAS;SP;DIESEL S10;3,799;11/09/2018 11:24
9612655000195;POSTO SATURNO;DISTRITO DE SERROTA,S/N?; ;ZONA RURAL;SENADOR SA;CE;GASOLINA C COMUM;4,87;03/08/2018 13:26
9612655000195;POSTO SATURNO;DISTRITO DE SERROTA,S/N?; ;ZONA RURAL;SENADOR SA;CE;DIESEL S500;3,699;03/08/2018 13:26
10157722000108;ROTA 116;RUA ALEXANDRE DE GUSMAO,1455; ;ESTANCIA VELHA;CANOAS;RS;GASOLINA C COMUM;4,769;08/10/2018 16:41
10157722000108;ROTA 116;RUA ALEXANDRE DE GUSMAO,1455; ;ESTANCIA VELHA;CANOAS;RS;DIESEL S500;3,589;08/10/2018 16:41
10254592000121;POSTO DE VILLE;RUA JOAO BOSCO MARQUES DE SOUSA,556; ;GATO PRETO;SOUSA;PB;GASOLINA C COMUM;4,599;04/09/2018 09:09
10254592000121;POSTO DE VILLE;RUA JOAO BOSCO MARQUES DE SOUSA,556; ;GATO PRETO;SOUSA;PB;DIESEL S10;3,799;04/09/2018 09:09
10269693000176;AUTO POSTO PAMPA;AVENIDA PRESIDENTE VARGAS,643; ;VILA ARAUJO;PASSO FUNDO;RS;GASOLINA C COMUM;4,759;25/09/2018 08:35
10269693000176;AUTO POSTO PAMPA;AVENIDA PRESIDENTE VARGAS,643; ;VILA ARAUJO;PASSO FUNDO;RS;DIESEL S10;3,499;25/09/2018 08:35
10549635000104;AUTO POSTO COLONIAL;AVENIDA MANOEL RUZ PERES,2550; ;JARDIM HUBERT;INDAIATUBA;SP;GASOLINA C COMUM;4,599;13/09/2018 15:17
10549635000104;AUTO POSTO COLONIAL;AVENIDA MANOEL RUZ PERES,2550; ;JARDIM HUBERT;INDAIATUBA;SP;ETANOL;2,799;13/09/2018 15:17
10549635000104;AUTO POSTO COLONIAL;AVENIDA MANOEL RUZ PERES,2550; ;JARDIM HUBERT;INDAIATUBA;SP;DIESEL S10;3,599;20/09/2018 07:59
10557748000143;AUTO POSTO ROTA RADIAL LTDA;RUA PIRATININGA,1017; ;BRAS;SAO PAULO;SP;GASOLINA C COMUM;3,989;26/07/2018 20:06
10557748000143;AUTO POSTO ROTA RADIAL LTDA;RUA PIRATININGA,1017; ;BRAS;SAO PAULO;SP;ETANOL;2,249;26/07/2018 20:06
